entry,arm,step,case_id,pre_edit_nll,post_edit_nll,actual_delta,nominal_prediction,corrected_prediction,projected_actual_prediction,prediction_error,worsened,improved,source,added_backward
Late,H,8,13750,0.0007168836067042623,0.0007174784647456058,5.948580413435173e-07,5.558293246799677e-07,5.558293246799677e-07,5.558210167706383e-07,3.9028716663549676e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,18624,0.0019573463359847665,0.0019339717885789773,-2.337454740578915e-05,-2.3654578598280955e-05,-2.3654578598280955e-05,-2.3654548469991125e-05,2.800311924918038e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,15913,0.048630037965873875,0.042904873844236135,-0.005725164121637739,-0.00609651707326126,-0.00609651707326126,-0.006096516723053204,0.0003713529516235206,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,13579,0.0035451410997969406,0.003436798596036776,-0.00010834250376016465,-0.00010938969844111594,-0.00010938969844111594,-0.00010938965126379611,1.0471946809512969e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,18146,0.0013975303154438732,0.0013923936154848588,-5.136699959014347e-06,-5.05176137274459e-06,-5.05176137274459e-06,-5.051768761068468e-06,-8.493858626975694e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,4428,0.004222830447057882,0.0040368856862187386,-0.0001859447608391438,-0.00019054775893402373,-0.00019054775893402373,-0.00019054771611407746,4.602998094879919e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,9851,0.0035095952916890383,0.003422109119128436,-8.748617256060243e-05,-8.905015282275942e-05,-8.905015282275942e-05,-8.905023583483557e-05,1.5639802621569945e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,13924,0.002432688168482855,0.002412699560712402,-1.9988607770452752e-05,-2.0033546490269544e-05,-2.0033546490269544e-05,-2.0033586856267117e-05,4.49387198167919e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,11196,0.0015430463269391719,0.001536081937956624,-6.964388982547923e-06,-6.866676858558034e-06,-6.866676858558034e-06,-6.866638762981606e-06,-9.771212398988925e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,19122,0.0002228346093033906,0.00022259623801801354,-2.383712853770703e-07,-2.472691381399166e-07,-2.472691381399166e-07,-2.472635876347344e-07,8.897852762846313e-09,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,14684,0.006191976290817062,0.0059511932195164255,-0.0002407830713006369,-0.0002460722949224801,-0.0002460722949224801,-0.00024607249449182716,5.289223621843221e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,11632,0.003111968224402517,0.003049818915314973,-6.214930908754425e-05,-6.27949607705578e-05,-6.27949607705578e-05,-6.279494902000723e-05,6.456516830135608e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,13268,0.0017065036518033594,0.001683502244607856,-2.300140719550337e-05,-2.3175207068606366e-05,-2.3175207068606366e-05,-2.3175196290983628e-05,1.737998731029973e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,1705,0.004532222572985726,0.004403312986444992,-0.00012890958654073435,-0.0001312449076760873,-0.0001312449076760873,-0.000131244894578595,2.3353211353529396e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,15239,0.0018645673020121951,0.0018452526128385218,-1.93146891736733e-05,-1.9384122337902527e-05,-1.9384122337902527e-05,-1.9384156405943884e-05,6.94331642292259e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,10417,0.004172632160286108,0.004092294606380165,-8.033755390594345e-05,-8.101015624854962e-05,-8.101015624854962e-05,-8.101020805412796e-05,6.726023426061685e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,20200,0.0021100925659993663,0.0020393253119740016,-7.076725402536477e-05,-7.225070709265828e-05,-7.225070709265828e-05,-7.22506860635234e-05,1.4834530672935066e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,18748,0.0011203250226875146,0.0011181226291228086,-2.202393564705975e-06,-2.2801408537018793e-06,-2.2801408537018793e-06,-2.2801428552508942e-06,7.77472889959042e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,16431,0.0021184000458257892,0.002070409721151615,-4.799032467417419e-05,-4.850848168761163e-05,-4.850848168761163e-05,-4.850849713328939e-05,5.181570134374394e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,21437,0.001551054743079779,0.0015234919507444526,-2.756279233532633e-05,-2.7790595663801873e-05,-2.7790595663801873e-05,-2.779061637584162e-05,2.278033284755446e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,3679,0.001541234116302803,0.001502099306283829,-3.91348100189739e-05,-3.9683754943521915e-05,-3.9683754943521915e-05,-3.968372292285053e-05,5.489449245480132e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,10253,0.0021576369860364744,0.0021287829052501666,-2.8854080786307797e-05,-2.9075527211737593e-05,-2.9075527211737593e-05,-2.9075420015050113e-05,2.214464254297958e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,12535,0.010162346918756763,0.009851361702506741,-0.0003109852162500211,-0.00031758482004583575,-0.00031758482004583575,-0.00031758481369686877,6.599603795814652e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,7236,0.003091179979188989,0.0030005992157384753,-9.058076345051357e-05,-9.213568544413373e-05,-9.213568544413373e-05,-9.213581116269916e-05,1.5549219936201558e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,21354,0.0005476591516829407,0.0005491082483786158,1.449096695675168e-06,1.387565357782293e-06,1.387565357782293e-06,1.3875717857262123e-06,6.153133789287503e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,6,0.002408285169318939,0.0023935425657934197,-1.4742603525519371e-05,-1.4761962624125302e-05,-1.4761962624125302e-05,-1.4761981368686965e-05,1.9359098605930782e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,H,8,13381,0.002005340575124137,0.0019667600718094036,-3.8580503314733505e-05,-3.8965627271191536e-05,-3.8965627271191536e-05,-3.896572531342399e-05,3.851239564580305e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,11336,0.010070829623145983,0.008248046186054125,-0.0018227834370918572,-0.001936006855001296,-0.001936006855001296,-0.0019360067246277958,0.0001132234179094388,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,14269,0.004710355889983476,0.004649997979868204,-6.035791011527181e-05,-6.0828907583404224e-05,-6.0828907583404224e-05,-6.082891058353897e-05,4.7099746813241745e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,8851,0.0534476611452798,0.048981908708810806,-0.004465752436468996,-0.004611303156323817,-0.004611303156323817,-0.00461130299339123,0.00014555071985482108,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,15556,0.0025049337855307385,0.0024902711544806757,-1.466263105006282e-05,-1.4761242426278345e-05,-1.4761242426278345e-05,-1.476122493534634e-05,9.861137621552411e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,9953,0.003977989234651129,0.003920969902537762,-5.701933211336649e-05,-5.7646515398793214e-05,-5.7646515398793214e-05,-5.764655633577422e-05,6.27183285426725e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,8918,0.007304086349904537,0.007147330169876416,-0.00015675618002812097,-0.00016299248190531252,-0.00016299248190531252,-0.00016299264540017223,6.236301877191551e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,19841,0.0022452276267965012,0.0022266308248314695,-1.8596801965031773e-05,-1.8923197867831632e-05,-1.8923197867831632e-05,-1.89232348446442e-05,3.2639590279985885e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,11635,0.001414048305984276,0.001391623489325866,-2.242481665840979e-05,-2.276427637156972e-05,-2.276427637156972e-05,-2.2764274486520425e-05,3.394597131599323e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,7587,0.0011768975236918777,0.0011586263038528462,-1.827121983903157e-05,-1.8515691963646987e-05,-1.8515691963646987e-05,-1.8515718684218577e-05,2.444721246154169e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,16096,0.011388699077845862,0.011230118514504285,-0.0001585805633415767,-0.00016055376964746972,-0.00016055376964746972,-0.00016055381186529696,1.9732063058930263e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,5245,0.18886078024903932,0.07326772157102823,-0.11559305867801109,-0.1833847255696231,-0.1833847255696231,-0.18338472558572724,0.067791666891612,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,21395,0.0008119487999162326,0.0007961733548048263,-1.5775445111406274e-05,-1.6197229684238833e-05,-1.6197229684238833e-05,-1.6197241701777957e-05,4.2178457283255914e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,18949,0.26922152874370414,0.12013244753082593,-0.14908908121287823,-0.23441714934389335,-0.23441714934389335,-0.2344171522075631,0.08532806813101512,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,757,0.002450850714618961,0.0024094958401595554,-4.135487445940545e-05,-4.216018061423648e-05,-4.216018061423648e-05,-4.216020852987982e-05,8.053061548310298e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,8080,0.00743803820417573,0.0073330177304645385,-0.00010502047371119174,-0.00010613479943568282,-0.00010613479943568282,-0.00010613484526587305,1.1143257244910837e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,19956,0.007111179797599712,0.006931128057961662,-0.0001800517396380501,-0.00018242887149908242,-0.00018242887149908242,-0.00018242888454549566,2.3771318610323142e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,12709,0.035835111513733864,0.027518208759526413,-0.008316902754207451,-0.010088589643500973,-0.010088589643500973,-0.010088589469832366,0.0017716868892935222,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,5482,0.01348315249197185,0.013306104578077793,-0.00017704791389405727,-0.00017843207624498238,-0.00017843207624498238,-0.0001784319002133127,1.3841623509251017e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,222,0.008907440409529954,0.007947419944684952,-0.0009600204648450017,-0.001070152737516131,-0.001070152737516131,-0.0010701528544891598,0.00011013227267112936,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,2442,0.006218025053385645,0.005417102787760086,-0.0008009222656255588,-0.0008606119671091026,-0.0008606119671091026,-0.0008606118621588368,5.968970148354381e-05,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,21223,0.005619630489187936,0.005521614317937444,-9.801617125049233e-05,-9.927180287756855e-05,-9.927180287756855e-05,-9.927184468310754e-05,1.2556316270762177e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,6605,0.0007055930958207076,0.0007010265301990632,-4.566565621644367e-06,-4.779404261000861e-06,-4.779404261000861e-06,-4.779425924298019e-06,2.1283863935649412e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,17265,0.0045696213298166794,0.004268700800215204,-0.0003009205296014752,-0.00031315863962668984,-0.00031315863962668984,-0.00031315859911974374,1.2238110025214661e-05,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,19646,0.010519518478152653,0.009859964173908034,-0.0006595543042446188,-0.0006809504953188819,-0.0006809504953188819,-0.0006809503530108964,2.1396191074263098e-05,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,14535,0.004490340516592066,0.0044231858919374645,-6.71546246546013e-05,-6.79656781663895e-05,-6.79656781663895e-05,-6.796559145816278e-05,8.110535117881974e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,20789,0.0013003838612348773,0.0012814359894643226,-1.8947871770554677e-05,-1.9254598699339063e-05,-1.9254598699339063e-05,-1.9254606173646674e-05,3.067269287843858e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,5891,0.06727057691508284,0.04939799185376614,-0.017872585061316698,-0.020343355403836937,-0.020343355403836937,-0.020343355809900765,0.0024707703425202385,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,7964,0.005911250947974622,0.005690396142502626,-0.0002208548054719959,-0.00022866794597923575,-0.00022866794597923575,-0.00022866784748923626,7.813140507239864e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,18403,0.003124669262130434,0.0030814427785420167,-4.3226483588417516e-05,-4.393484373478473e-05,-4.393484373478473e-05,-4.393482486608871e-05,7.083601463672175e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,10731,0.0035537538157465556,0.0033945105387829244,-0.00015924327696363117,-0.00016427428927777606,-0.00016427428927777606,-0.00016427444969288943,5.0310123141448886e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,5172,0.0010878939162163683,0.001090671357815154,2.777441598785565e-06,2.806837623331218e-06,2.806837623331218e-06,2.806817073150809e-06,-2.9396024545653187e-08,True,False,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,4848,0.003502705891150981,0.0034808905620593578,-2.1815329091623425e-05,-2.1863075925466944e-05,-2.1863075925466944e-05,-2.1863014090539716e-05,4.774683384351812e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,7433,0.002407113449104751,0.0022904105426277965,-0.00011670290647695447,-0.00012130548814531623,-0.00012130548814531623,-0.00012130551509836182,4.602581668361759e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,19258,0.0019616174298183373,0.0019452165239878618,-1.640090583047548e-05,-1.7072265693212388e-05,-1.7072265693212388e-05,-1.707226039638844e-05,6.713598627369071e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,18444,0.000985086631165662,0.000984789434975634,-2.971961900279964e-07,-3.086068836263978e-07,-3.086068836263978e-07,-3.085960953655894e-07,1.1410693598401401e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,14613,0.014941186799357334,0.0122523878623421,-0.0026887989370152337,-0.003054584487663537,-0.003054584487663537,-0.003054584543361517,0.0003657855506483034,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,5842,0.0077169854581976925,0.007578143578333159,-0.00013884187986453345,-0.00014010885787348694,-0.00014010885787348694,-0.00014010889307220097,1.2669780089534836e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,18907,0.0025870571941292537,0.0024998538331904756,-8.72033609387781e-05,-8.992806824078317e-05,-8.992806824078317e-05,-8.99279727526316e-05,2.724707302005061e-06,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,12451,0.0013413517638885728,0.0013149325629152977,-2.6419200973275096e-05,-2.6854363248812063e-05,-2.6854363248812063e-05,-2.685438572034859e-05,4.351622755369665e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,18102,0.0009491078465847141,0.0009382783543211797,-1.0829492263534474e-05,-1.0799977791232562e-05,-1.0799977791232562e-05,-1.0799986679320307e-05,-2.951447230191248e-08,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,4179,0.0017560486254903178,0.0017525576210270324,-3.4910044632854246e-06,-3.5933972130129445e-06,-3.5933972130129445e-06,-3.593418244566603e-06,1.023927497275199e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,7180,0.05232598508397738,0.05051543439428011,-0.0018105506896972656,-0.0018341080251160012,-0.0018341080251160012,-0.0018341079917979662,2.3557335418735543e-05,False,True,six_context_train_request_mean_not_canonical_RS,0
Late,R,1,17811,0.004194349962441872,0.004043357136348883,-0.00015099282609298912,-0.00015192396825267816,-0.00015192396825267816,-0.0001519239769983188,9.311421596890448e-07,False,True,six_context_train_request_mean_not_canonical_RS,0
