cell,arm,batch,stage,category,target,unit,prompt_den,strict_num,correct_token_num,target_token_den,nll_n,nll_mean,nll_median,nll_q25,nll_q75,nll_p90,nll_max,margin_true_minus_new_n,margin_true_minus_new_mean,margin_true_minus_new_median,margin_true_minus_new_q25,margin_true_minus_new_q75,margin_true_minus_new_p90,margin_true_minus_new_max
LM,ORBFH,6,ENTRY_CURRENT,rewrite,new,request_cluster,100,3,10,107,100,9.7861953008547431,9.5101003646850586,6.6089591979980469,13.138405799865723,15.608114337921142,18.582260131835938,100,-5.8093680130131542,-6.0142297744750977,-9.6511544920504093,-1.706777811050415,0.95544629096985223,7.8182957135140896
LM,ORBFH,6,ENTRY_CURRENT,rewrite,true,prompt,100,21,21,100,100,3.9768272878415885,3.4676215648651123,1.5090199112892151,5.9226043224334717,8.1587742805480961,15.222428321838379,100,-5.8093680130131542,-6.0142297744750977,-9.6511544920504093,-1.706777811050415,0.95544629096985223,7.8182957135140896
LM,ORBFH,6,ENTRY_CURRENT,rewrite,true,request_cluster,100,21,21,100,100,3.9768272878415885,3.4676215648651123,1.5090199112892151,5.9226043224334717,8.1587742805480961,15.222428321838379,100,-5.8093680130131542,-6.0142297744750977,-9.6511544920504093,-1.706777811050415,0.95544629096985223,7.8182957135140896
LM,ORBFH,6,ENTRY_CURRENT,rephrase,new,prompt,200,5,19,214,200,9.4891772806528021,9.9007577896118164,6.4110563993453979,12.419614315032959,14.409484958648681,22.916152954101562,200,-5.1365243525570259,-5.2367541790008545,-8.8641459345817566,-1.5855662375688553,0.9350581169128398,8.9836822175420821
LM,ORBFH,6,ENTRY_CURRENT,rephrase,new,request_cluster,200,5,19,214,100,9.4891772806528021,9.8326337337493896,6.7539754509925842,12.425542831420898,13.750905942916873,18.436893463134766,100,-5.1365243525570259,-5.7138895392417908,-8.7263242602348328,-1.7701171338558197,1.2644274711608894,4.8223636758048087
LM,ORBFH,6,ENTRY_CURRENT,rephrase,true,prompt,200,39,39,200,200,4.3526529280957762,3.7589570283889771,1.6803790628910065,6.3416274785995483,9.1161626815795902,14.447539329528809,200,-5.1365243525570259,-5.2367541790008545,-8.8641459345817566,-1.5855662375688553,0.9350581169128398,8.9836822175420821
LM,ORBFH,6,ENTRY_CURRENT,rephrase,true,request_cluster,200,39,39,200,100,4.3526529280957762,3.6646629571914673,2.5646122395992279,5.9078590273857117,8.5860966205596974,12.475128173828125,100,-5.1365243525570259,-5.7138895392417908,-8.7263242602348328,-1.7701171338558197,1.2644274711608894,4.8223636758048087
LM,ORBFH,6,ENTRY_CURRENT,locality,new,prompt,1000,16,82,1070,1000,9.6882668743357065,9.5949187278747559,6.7630361318588257,12.533334732055664,15.238280296325684,22.893825531005859,1000,-4.8626889455994533,-4.9944250583648682,-8.7510612010955811,-1.013840913772583,2.0902409553527836,10.71034574508667
LM,ORBFH,6,ENTRY_CURRENT,locality,new,request_cluster,1000,16,82,1070,100,9.6882668743357048,9.7104721784591668,7.2220443898811935,12.218002557754517,13.826009702682496,18.618857383728027,100,-4.8626889455994524,-4.6980354845523831,-8.249537994898855,-1.3793094493215903,0.15390561193227931,6.1954349160194395
LM,ORBFH,6,ENTRY_CURRENT,locality,true,prompt,1000,190,190,1000,1000,4.8255779287362532,4.301628589630127,1.8368360102176666,7.2483419179916382,10.138710975646973,18.99376106262207,1000,-4.8626889455994533,-4.9944250583648682,-8.7510612010955811,-1.013840913772583,2.0902409553527836,10.71034574508667
LM,ORBFH,6,ENTRY_CURRENT,locality,true,request_cluster,1000,190,190,1000,100,4.8255779287362524,4.5951286137104033,3.3228945471346378,5.8530423820018767,7.9199167060852078,12.085628414154053,100,-4.8626889455994524,-4.6980354845523831,-8.249537994898855,-1.3793094493215903,0.15390561193227931,6.1954349160194395
LM,ORBFH,6,CURRENT_B100,rewrite,new,prompt,100,98,105,107,100,0.10557018988962227,0.0023080274695530534,0.0010562023380771279,0.0050779770826920867,0.013293563481420278,6.6453709602355957,100,13.149356620374965,12.943392658664379,10.216421404882567,15.740915137139382,18.911204808566254,26.535143581655575
LM,ORBFH,6,CURRENT_B100,rewrite,new,request_cluster,100,98,105,107,100,0.10557018988962227,0.0023080274695530534,0.0010562023380771279,0.0050779770826920867,0.013293563481420278,6.6453709602355957,100,13.149356620374965,12.943392658664379,10.216421404882567,15.740915137139382,18.911204808566254,26.535143581655575
LM,ORBFH,6,CURRENT_B100,rewrite,true,prompt,100,0,0,100,100,13.254926810264587,12.945086002349854,10.218692064285278,15.74324369430542,18.912591361999514,26.535375595092773,100,13.149356620374965,12.943392658664379,10.216421404882567,15.740915137139382,18.911204808566254,26.535143581655575
LM,ORBFH,6,CURRENT_B100,rewrite,true,request_cluster,100,0,0,100,100,13.254926810264587,12.945086002349854,10.218692064285278,15.74324369430542,18.912591361999514,26.535375595092773,100,13.149356620374965,12.943392658664379,10.216421404882567,15.740915137139382,18.911204808566254,26.535143581655575
LM,ORBFH,6,CURRENT_B100,rephrase,new,prompt,200,121,134,214,200,1.975747583006596,0.29669833183288574,0.024342169053852558,3.1862063407897949,5.7671401977539052,16.394750595092773,200,7.1290590890300516,7.084525853395462,3.2239255681633949,11.181734247133136,14.252279552305117,21.759605286468286
LM,ORBFH,6,CURRENT_B100,rephrase,new,request_cluster,200,121,134,214,100,1.975747583006596,1.0132246348075569,0.11093004262511386,2.9903898620977998,4.7549596607685096,11.59751558303833,100,7.1290590890300516,7.6516995131969452,3.8597704209387302,10.258436213116511,13.434768150644963,18.786407380364835
LM,ORBFH,6,CURRENT_B100,rephrase,true,prompt,200,4,4,200,200,9.1048066720366485,8.9975814819335938,6.0757675170898438,12.060925006866455,14.269885921478272,21.760448455810547,200,7.1290590890300516,7.084525853395462,3.2239255681633949,11.181734247133136,14.252279552305117,21.759605286468286
LM,ORBFH,6,CURRENT_B100,rephrase,true,request_cluster,200,4,4,200,100,9.1048066720366485,8.9514892101287842,7.1643133163452148,11.449921131134033,13.884591150283818,18.795751571655273,100,7.1290590890300516,7.6516995131969452,3.8597704209387302,10.258436213116511,13.434768150644963,18.786407380364835
LM,ORBFH,6,CURRENT_B100,locality,new,prompt,1000,54,121,1070,1000,8.4890289725516919,8.4257855415344238,5.1593103408813477,11.740887403488159,14.589238929748536,20.699804306030273,1000,-3.1954713694414822,-3.1819390952587128,-7.4966753721237183,0.80505895614624023,4.4906562566757202,16.44694959372282
LM,ORBFH,6,CURRENT_B100,locality,new,request_cluster,1000,54,121,1070,100,8.4890289725516919,8.3372273206710812,5.9167363286018375,10.933065942488611,13.360404586791992,18.243714809417725,100,-3.1954713694414818,-2.9030376106500624,-6.3777675832156095,0.075523458421230316,2.4804977631708609,7.5279164433479311
LM,ORBFH,6,CURRENT_B100,locality,true,prompt,1000,166,166,1000,1000,5.2935576031102096,4.9740626811981201,2.0602753162384033,7.9456086158752441,10.542589950561524,17.82502555847168,1000,-3.1954713694414822,-3.1819390952587128,-7.4966753721237183,0.80505895614624023,4.4906562566757202,16.44694959372282
LM,ORBFH,6,CURRENT_B100,locality,true,request_cluster,1000,166,166,1000,100,5.2935576031102096,5.0555905580520637,3.6709520731121303,7.0164690136909487,8.787315590381624,11.579498004913329,100,-3.1954713694414818,-2.9030376106500624,-6.3777675832156095,0.075523458421230316,2.4804977631708609,7.5279164433479311
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,prompt,600,575,589,614,600,0.2453129068321141,0.002280791406519711,0.00081625035090837628,0.0090325786732137203,0.063113570958376095,18.230161666870117,600,12.620365819379076,12.868032983737066,9.7651213092030957,15.479323639738141,18.649925613656524,26.535143581655575
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,new,request_cluster,600,575,589,614,600,0.2453129068321141,0.002280791406519711,0.00081625035090837628,0.0090325786732137203,0.063113570958376095,18.230161666870117,600,12.620365819379076,12.868032983737066,9.7651213092030957,15.479323639738141,18.649925613656524,26.535143581655575
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,prompt,600,2,9,608,600,12.86567872621119,12.892935276031494,9.9388079643249512,15.480463981628418,18.650414085388185,26.535375595092773,600,12.620365819379076,12.868032983737066,9.7651213092030957,15.479323639738141,18.649925613656524,26.535143581655575
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rewrite,true,request_cluster,600,2,9,608,600,12.86567872621119,12.892935276031494,9.9388079643249512,15.480463981628418,18.650414085388185,26.535375595092773,600,12.620365819379076,12.868032983737066,9.7651213092030957,15.479323639738141,18.649925613656524,26.535143581655575
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,prompt,1200,733,760,1228,1200,2.0608127115362396,0.44365200400352478,0.028169800527393818,3.0060857534408569,6.4945096492767371,17.419757843017578,1200,6.783156795479381,6.8010346293449402,3.178103506565094,10.527046321891248,13.934871990839024,23.861611608997919
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,new,request_cluster,1200,733,760,1228,600,2.0608127115362396,1.1086206948384643,0.10023334133438766,2.9846261863131076,5.5351029515266417,17.144438743591309,600,6.783156795479381,7.0347428787499666,3.6439552325755358,9.9264217086602002,13.112294514616952,20.663614074604993
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,prompt,1200,34,49,1216,1200,8.8439695070156201,8.6688413619995117,5.7463504076004028,11.772013664245605,14.322322273254395,23.863504409790039,1200,6.783156795479381,6.8010346293449402,3.178103506565094,10.527046321891248,13.934871990839024,23.861611608997919
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,rephrase,true,request_cluster,1200,34,49,1216,600,8.8439695070156201,8.7317025661468506,6.2236260771751404,11.35257351398468,13.792063665390016,20.663893699645996,600,6.783156795479381,7.0347428787499666,3.6439552325755358,9.9264217086602002,13.112294514616952,20.663614074604993
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,prompt,6000,230,357,6140,6000,8.9564110823931316,9.0014996528625488,6.1359720230102539,11.751249074935913,14.333658027648928,24.955892562866211,6000,-4.1171558235411796,-4.2024030685424805,-7.8610130697488785,-0.48257207870483398,2.6826024770736696,16.44694959372282
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,new,request_cluster,6000,230,357,6140,600,8.9564110823931298,9.052419281005859,6.6050338566303246,11.084099841117858,13.146214218139651,18.243714809417725,600,-4.1171558235411796,-4.1329079501330845,-6.9657369554042816,-1.3643240734469146,1.3418722672760499,7.9402633666992184
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,prompt,6000,1194,1269,6080,6000,4.8392552588519511,4.2830188274383545,1.7692449986934662,7.3263177871704102,10.003433227539062,21.756793975830078,6000,-4.1171558235411796,-4.2024030685424805,-7.8610130697488785,-0.48257207870483398,2.6826024770736696,16.44694959372282
LM,ORBFH,6,CHECKPOINT_W_ON_ALL_SEEN_REQUESTS,locality,true,request_cluster,6000,1194,1269,6080,600,4.8392552588519511,4.4688174641691152,3.1232447400689125,6.3535127162933351,7.9855233716964724,13.627170467376709,600,-4.1171558235411796,-4.1329079501330845,-6.9657369554042816,-1.3643240734469146,1.3418722672760499,7.9402633666992184
LM,ORBFH,7,ENTRY_CURRENT,rewrite,new,prompt,100,1,3,102,100,10.5766794359684,10.583791255950928,8.0274631977081299,13.005949974060059,15.397419166564944,19.304052352905273,100,-5.5442507091909645,-5.3672899007797241,-9.1054035425186157,-1.9603151082992554,0.309747695922856,5.429955005645752
LM,ORBFH,7,ENTRY_CURRENT,rewrite,new,request_cluster,100,1,3,102,100,10.5766794359684,10.583791255950928,8.0274631977081299,13.005949974060059,15.397419166564944,19.304052352905273,100,-5.5442507091909645,-5.3672899007797241,-9.1054035425186157,-1.9603151082992554,0.309747695922856,5.429955005645752
LM,ORBFH,7,ENTRY_CURRENT,rewrite,true,prompt,100,20,22,102,100,5.0324287267774341,4.1314017772674561,2.1844267249107361,7.8748247623443604,10.163008308410646,16.639448165893555,100,-5.5442507091909645,-5.3672899007797241,-9.1054035425186157,-1.9603151082992554,0.309747695922856,5.429955005645752
LM,ORBFH,7,ENTRY_CURRENT,rewrite,true,request_cluster,100,20,22,102,100,5.0324287267774341,4.1314017772674561,2.1844267249107361,7.8748247623443604,10.163008308410646,16.639448165893555,100,-5.5442507091909645,-5.3672899007797241,-9.1054035425186157,-1.9603151082992554,0.309747695922856,5.429955005645752
LM,ORBFH,7,ENTRY_CURRENT,rephrase,new,prompt,200,2,6,204,200,9.4950668458640575,9.3209671974182129,7.2134332656860352,12.085964441299438,14.797498226165771,20.006404876708984,200,-4.9839421825343742,-5.0158462524414062,-8.362584438174963,-1.674769401550293,1.8737122535705562,6.4590981006622314
LM,ORBFH,7,ENTRY_CURRENT,rephrase,new,request_cluster,200,2,6,204,100,9.4950668458640575,9.0969219207763672,7.1236136555671692,11.960497975349426,13.845714521408087,18.478877067565918,100,-4.9839421825343742,-5.3384678959846497,-8.7846080102026463,-1.5152400732040405,1.7678622677922262,5.305686354637146
LM,ORBFH,7,ENTRY_CURRENT,rephrase,true,prompt,200,46,50,204,200,4.5111246633296833,3.6354217529296875,1.5655797719955444,6.6176029443740845,9.866981410980225,17.715166091918945,200,-4.9839421825343742,-5.0158462524414062,-8.362584438174963,-1.674769401550293,1.8737122535705562,6.4590981006622314
LM,ORBFH,7,ENTRY_CURRENT,rephrase,true,request_cluster,200,46,50,204,100,4.5111246633296833,3.5137802958488464,1.9742601215839386,6.6388580799102783,9.3567468404769905,16.727562427520752,100,-4.9839421825343742,-5.3384678959846497,-8.7846080102026463,-1.5152400732040405,1.7678622677922262,5.305686354637146
LM,ORBFH,7,ENTRY_CURRENT,locality,new,prompt,1000,31,51,1020,1000,9.7401897528665149,9.917870044708252,6.848926305770874,12.724755048751831,15.02031488418579,19.22801399230957,1000,-5.1529588043880645,-5.3796630501747131,-9.0783536061644554,-1.5390121340751648,1.3622806549072275,9.0896226167678833
LM,ORBFH,7,ENTRY_CURRENT,locality,new,request_cluster,1000,31,51,1020,100,9.7401897528665149,10.057145142555237,7.2660547971725462,12.405900907516479,14.206562032699585,16.39378128051758,100,-5.1529588043880645,-5.5285891458392147,-8.146308995783329,-1.9652122727595269,-0.10372264027595374,2.1922468836419284
LM,ORBFH,7,ENTRY_CURRENT,locality,true,prompt,1000,208,224,1020,1000,4.5872309484784495,4.0744462013244629,1.5973492562770844,6.7000859975814819,9.6406999588012692,20.641860961914062,1000,-5.1529588043880645,-5.3796630501747131,-9.0783536061644554,-1.5390121340751648,1.3622806549072275,9.0896226167678833
LM,ORBFH,7,ENTRY_CURRENT,locality,true,request_cluster,1000,208,224,1020,100,4.5872309484784486,4.3797147065401081,3.040980901569128,6.0679963856935499,7.4631975519657141,10.358305215835571,100,-5.1529588043880645,-5.5285891458392147,-8.146308995783329,-1.9652122727595269,-0.10372264027595374,2.1922468836419284
LM,ORBFH,7,CURRENT_B100,rewrite,new,prompt,100,100,102,102,100,0.0046051450852974086,0.0027196344453841448,0.0010922842193394899,0.0065696622477844357,0.0095789570361375816,0.054088138043880463,100,14.714881730448759,14.117655998910777,11.720402239414398,17.471698700537672,20.362455843930373,26.796423677929852
LM,ORBFH,7,CURRENT_B100,rewrite,new,request_cluster,100,100,102,102,100,0.0046051450852974086,0.0027196344453841448,0.0010922842193394899,0.0065696622477844357,0.0095789570361375816,0.054088138043880463,100,14.714881730448759,14.117655998910777,11.720402239414398,17.471698700537672,20.362455843930373,26.796423677929852
LM,ORBFH,7,CURRENT_B100,rewrite,true,prompt,100,0,2,102,100,14.719486875534058,14.125434398651123,11.722692251205444,17.47861909866333,20.362797927856452,26.796516418457031,100,14.714881730448759,14.117655998910777,11.720402239414398,17.471698700537672,20.362455843930373,26.796423677929852
LM,ORBFH,7,CURRENT_B100,rewrite,true,request_cluster,100,0,2,102,100,14.719486875534058,14.125434398651123,11.722692251205444,17.47861909866333,20.362797927856452,26.796516418457031,100,14.714881730448759,14.117655998910777,11.720402239414398,17.471698700537672,20.362455843930373,26.796423677929852
LM,ORBFH,7,CURRENT_B100,rephrase,new,prompt,200,139,143,204,200,1.4732832384886569,0.24867556989192963,0.032096522860229015,2.2698575258255005,5.1185764312744144,11.289971351623535,200,8.3042074223575764,8.2706813514232635,5.065807580947876,11.525685610598885,14.585096344444898,22.382294454844669
LM,ORBFH,7,CURRENT_B100,rephrase,new,request_cluster,200,139,143,204,100,1.4732832384886569,0.62027072605269495,0.082041897407179931,2.4096101755276322,4.11545377969742,8.6286113262176514,100,8.3042074223575764,8.6388289965689182,5.5594603032805026,11.014435270801187,13.507907247719414,19.116909830830991
LM,ORBFH,7,CURRENT_B100,rephrase,true,prompt,200,3,7,204,200,9.7774906608462331,9.5487194061279297,6.7500684261322021,12.201830148696899,15.218532466888426,22.384494781494141,200,8.3042074223575764,8.2706813514232635,5.065807580947876,11.525685610598885,14.585096344444898,22.382294454844669
LM,ORBFH,7,CURRENT_B100,rephrase,true,request_cluster,200,3,7,204,100,9.7774906608462331,9.6727603673934937,7.4833357334136963,11.782694220542908,14.025259351730348,19.18782901763916,100,8.3042074223575764,8.6388289965689182,5.5594603032805026,11.014435270801187,13.507907247719414,19.116909830830991
LM,ORBFH,7,CURRENT_B100,locality,new,prompt,1000,54,74,1020,1000,8.7904687058776609,9.068845272064209,5.5701018571853638,11.940778493881226,14.550885200500488,19.191566467285156,1000,-4.0200920340698216,-4.3385481834411621,-7.9827063679695129,-0.13684630393981934,2.7609274759888667,11.814006687607616
LM,ORBFH,7,CURRENT_B100,locality,new,request_cluster,1000,54,74,1020,100,8.7904687058776627,8.9088531613349922,6.1429268371313812,11.613237833976745,13.688429651260376,16.050214290618896,100,-4.0200920340698216,-4.4481606483459473,-7.405735352635384,-1.0168713986873628,1.5338596080243605,5.20922961444594
LM,ORBFH,7,CURRENT_B100,locality,true,prompt,1000,175,191,1020,1000,4.7703766718078402,4.2673132419586182,1.9197610914707184,6.8709478378295898,9.7856404304504405,19.544925689697266,1000,-4.0200920340698216,-4.3385481834411621,-7.9827063679695129,-0.13684630393981934,2.7609274759888667,11.814006687607616
LM,ORBFH,7,CURRENT_B100,locality,true,request_cluster,1000,175,191,1020,100,4.7703766718078411,4.5930858090519902,3.201327833905816,6.2789800554513926,7.3841369533538845,10.558594989776612,100,-4.0200920340698216,-4.4481606483459473,-7.405735352635384,-1.0168713986873628,1.5338596080243605,5.20922961444594
